method,threshold,precision,recall,missRate,f2,tp,fp,fn,tn
baritone,0.9525,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9550000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9575,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.96,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9625,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.965,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9675,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.97,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9725,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9775,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.98,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9825,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.985,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9875,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.99,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9925,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.995,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,0.9975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
baritone,1.0,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.0,0.10037021801727684,1.0,0.0,0.3580862929263281,244,2187,0,0
soprano,0.0025,0.10175145954962468,1.0,0.0,0.36158861885002963,244,2154,0,33
soprano,0.005,0.10405117270788912,1.0,0.0,0.3673592291478471,244,2101,0,86
soprano,0.0075,0.1059285091543156,0.9959016393442623,0.004098360655737654,0.3715596330275229,243,2051,1,136
soprano,0.01,0.10857908847184987,0.9959016393442623,0.004098360655737654,0.37803360298693217,243,1995,1,192
soprano,0.0105,0.10921348314606742,0.9959016393442623,0.004098360655737654,0.3795688847235239,243,1982,1,205
soprano,0.0125,0.11080711354309165,0.9959016393442623,0.004098360655737654,0.3834017040075734,243,1950,1,237
soprano,0.015,0.11355140186915888,0.9959016393442623,0.004098360655737654,0.3899229781771502,243,1897,1,290
soprano,0.0175,0.1161567877629063,0.9959016393442623,0.004098360655737654,0.3960234680573664,243,1849,1,338
soprano,0.02,0.11871030776746458,0.9959016393442623,0.004098360655737654,0.40191862388355937,243,1804,1,383
soprano,0.0225,0.12041625371655104,0.9959016393442623,0.004098360655737654,0.405811623246493,243,1775,1,412
soprano,0.025,0.12285136501516683,0.9959016393442623,0.004098360655737654,0.41130670277589704,243,1735,1,452
soprano,0.0275,0.12603734439834025,0.9959016393442623,0.004098360655737654,0.4183884297520661,243,1685,1,502
soprano,0.03,0.12809699525566684,0.9959016393442623,0.004098360655737654,0.42290288896623734,243,1654,1,533
soprano,0.0325,0.13142239048134127,0.9959016393442623,0.004098360655737654,0.4300884955752213,243,1606,1,581
soprano,0.035,0.13351648351648351,0.9959016393442623,0.004098360655737654,0.434549356223176,243,1577,1,610
soprano,0.0375,0.1360582306830907,0.9959016393442623,0.004098360655737654,0.43989862418537284,243,1543,1,644
soprano,0.04,0.1386986301369863,0.9959016393442623,0.004098360655737654,0.4453812316715543,243,1509,1,678
soprano,0.0425,0.1415259172976121,0.9959016393442623,0.004098360655737654,0.45116969922020045,243,1474,1,713
soprano,0.045,0.1443850267379679,0.9959016393442623,0.004098360655737654,0.45693869875893195,243,1440,1,747
soprano,0.0475,0.14727272727272728,0.9959016393442623,0.004098360655737654,0.46268088347296266,243,1407,1,780
soprano,0.05,0.15,0.9959016393442623,0.004098360655737654,0.4680277349768875,243,1377,1,810
soprano,0.0525,0.15244667503136763,0.9959016393442623,0.004098360655737654,0.4727626459143969,243,1351,1,836
soprano,0.055,0.15507338864071474,0.9959016393442623,0.004098360655737654,0.4777821470703893,243,1324,1,863
soprano,0.0575,0.1570782159017453,0.9959016393442623,0.004098360655737654,0.4815695600475624,243,1304,1,883
soprano,0.06,0.1600790513833992,0.9959016393442623,0.004098360655737654,0.48716920609462716,243,1275,1,912
soprano,0.0625,0.16189207195203198,0.9959016393442623,0.004098360655737654,0.4905127169963666,243,1258,1,929
soprano,0.065,0.16441136671177267,0.9959016393442623,0.004098360655737654,0.49511002444987773,243,1235,1,952
soprano,0.0675,0.16563573883161511,0.9877049180327869,0.012295081967213073,0.4956807897984368,241,1214,3,973
soprano,0.07,0.16817864619678996,0.9877049180327869,0.012295081967213073,0.5002075550020757,241,1192,3,995
soprano,0.0725,0.1710432931156849,0.9877049180327869,0.012295081967213073,0.5052410901467504,241,1168,3,1019
soprano,0.075,0.17275985663082438,0.9877049180327869,0.012295081967213073,0.5082243778996204,241,1154,3,1033
soprano,0.0775,0.1748911465892598,0.9877049180327869,0.012295081967213073,0.5118946474086661,241,1137,3,1050
soprano,0.08,0.17655677655677657,0.9877049180327869,0.012295081967213073,0.51473729175566,241,1124,3,1063
soprano,0.0825,0.17865085248332097,0.9877049180327869,0.012295081967213073,0.5182795698924731,241,1108,3,1079
soprano,0.085,0.18079519879969994,0.9877049180327869,0.012295081967213073,0.5218709398007796,241,1092,3,1095
soprano,0.08750000000000001,0.1836890243902439,0.9877049180327869,0.012295081967213073,0.5266608391608392,241,1071,3,1116
soprano,0.09,0.1855273287143957,0.9877049180327869,0.012295081967213073,0.5296703296703297,241,1058,3,1129
soprano,0.0925,0.18769470404984423,0.9877049180327869,0.012295081967213073,0.5331858407079646,241,1043,3,1144
soprano,0.095,0.18872357086922475,0.9877049180327869,0.012295081967213073,0.5348424323124723,241,1036,3,1151
soprano,0.0975,0.19142176330420968,0.9877049180327869,0.012295081967213073,0.5391498881431767,241,1018,3,1169
soprano,0.1,0.19404186795491143,0.9877049180327869,0.012295081967213073,0.5432822362488728,241,1001,3,1186
soprano,0.10250000000000001,0.19641401792991034,0.9877049180327869,0.012295081967213073,0.5469813890149795,241,986,3,1201
soprano,0.105,0.1998341625207297,0.9877049180327869,0.012295081967213073,0.5522456461961504,241,965,3,1222
soprano,0.1075,0.20269133725820015,0.9877049180327869,0.012295081967213073,0.5565819861431871,241,948,3,1239
soprano,0.11,0.20441051738761662,0.9877049180327869,0.012295081967213073,0.5591647331786542,241,938,3,1249
soprano,0.1125,0.20668953687821612,0.9877049180327869,0.012295081967213073,0.5625583566760036,241,925,3,1262
soprano,0.115,0.20761245674740483,0.9836065573770492,0.016393442622950838,0.5628517823639775,240,916,4,1271
soprano,0.11750000000000001,0.2099737532808399,0.9836065573770492,0.016393442622950838,0.5663048607833884,240,903,4,1284
soprano,0.12,0.21201413427561838,0.9836065573770492,0.016393442622950838,0.5692599620493358,240,892,4,1295
soprano,0.1225,0.21409455842997324,0.9836065573770492,0.016393442622950838,0.5722460658082976,240,881,4,1306
soprano,0.125,0.21739130434782608,0.9836065573770492,0.016393442622950838,0.5769230769230769,240,864,4,1323
soprano,0.1275,0.21957913998170173,0.9836065573770492,0.016393442622950838,0.5799903334944417,240,853,4,1334
soprano,0.13,0.22201665124884365,0.9836065573770492,0.016393442622950838,0.5833738454059308,240,841,4,1346
soprano,0.1325,0.22408963585434175,0.9836065573770492,0.016393442622950838,0.5862237420615535,240,831,4,1356
soprano,0.135,0.22705771050141912,0.9836065573770492,0.016393442622950838,0.5902606984751598,240,817,4,1370
soprano,0.1375,0.22914669223394055,0.9795081967213115,0.020491803278688492,0.5918771669143141,239,804,5,1383
soprano,0.14,0.2318137730358875,0.9795081967213115,0.020491803278688492,0.5954160438465371,239,792,5,1395
soprano,0.14250000000000002,0.23271665043816941,0.9795081967213115,0.020491803278688492,0.5966050923614579,239,788,5,1399
soprano,0.145,0.23616600790513834,0.9795081967213115,0.020491803278688492,0.6011066398390342,239,773,5,1414
soprano,0.1475,0.2382851445663011,0.9795081967213115,0.020491803278688492,0.6038403233956544,239,764,5,1423
soprano,0.15,0.24044265593561368,0.9795081967213115,0.020491803278688492,0.6065989847715736,239,755,5,1432
soprano,0.1525,0.24239350912778904,0.9795081967213115,0.020491803278688492,0.609072375127421,239,747,5,1440
soprano,0.155,0.24412665985699694,0.9795081967213115,0.020491803278688492,0.6112531969309463,239,740,5,1447
soprano,0.1575,0.24537987679671458,0.9795081967213115,0.020491803278688492,0.6128205128205129,239,735,5,1452
soprano,0.16,0.24947807933194155,0.9795081967213115,0.020491803278688492,0.6178903826266805,239,719,5,1468
soprano,0.1625,0.2526427061310782,0.9795081967213115,0.020491803278688492,0.621748178980229,239,707,5,1480
soprano,0.165,0.2547974413646055,0.9795081967213115,0.020491803278688492,0.6243469174503657,239,699,5,1488
soprano,0.1675,0.25616291532690244,0.9795081967213115,0.020491803278688492,0.6259821896280775,239,694,5,1493
soprano,0.17,0.25865800865800864,0.9795081967213115,0.020491803278688492,0.6289473684210526,239,685,5,1502
soprano,0.17250000000000001,0.2617743702081051,0.9795081967213115,0.020491803278688492,0.6326098464796187,239,674,5,1513
soprano,0.17500000000000002,0.26526082130965595,0.9795081967213115,0.020491803278688492,0.6366542354821524,239,662,5,1525
soprano,0.1775,0.26853932584269663,0.9795081967213115,0.020491803278688492,0.6404072883172561,239,651,5,1536
soprano,0.18,0.27005649717514124,0.9795081967213115,0.020491803278688492,0.6421278882321332,239,646,5,1541
soprano,0.1825,0.271689497716895,0.9754098360655737,0.024590163934426257,0.6425485961123112,238,638,6,1549
soprano,0.185,0.27419354838709675,0.9754098360655737,0.024590163934426257,0.6453362255965293,238,630,6,1557
soprano,0.1875,0.27526132404181186,0.9713114754098361,0.02868852459016391,0.6450734893848666,237,624,7,1563
soprano,0.19,0.2765460910151692,0.9713114754098361,0.02868852459016391,0.6464811783960719,237,620,7,1567
soprano,0.1925,0.2794811320754717,0.9713114754098361,0.02868852459016391,0.649671052631579,237,611,7,1576
soprano,0.195,0.28080568720379145,0.9713114754098361,0.02868852459016391,0.651098901098901,237,607,7,1580
soprano,0.1975,0.28128724672228844,0.9672131147540983,0.032786885245901676,0.650137741046832,236,603,8,1584
soprano,0.2,0.2829736211031175,0.9672131147540983,0.032786885245901676,0.6519337016574586,236,598,8,1589
soprano,0.2025,0.28502415458937197,0.9672131147540983,0.032786885245901676,0.65410199556541,236,592,8,1595
soprano,0.20500000000000002,0.28728606356968217,0.9631147540983607,0.03688524590163933,0.6549609810479375,235,583,9,1604
soprano,0.20750000000000002,0.2904820766378245,0.9631147540983607,0.03688524590163933,0.6582633053221288,235,574,9,1613
soprano,0.21,0.29375,0.9631147540983607,0.03688524590163933,0.6615990990990991,235,565,9,1622
soprano,0.2125,0.296343001261034,0.9631147540983607,0.03688524590163933,0.664217071791973,235,558,9,1629
soprano,0.215,0.2989821882951654,0.9631147540983607,0.03688524590163933,0.6668558456299659,235,551,9,1636
soprano,0.2175,0.30115830115830117,0.9590163934426229,0.040983606557377095,0.6674272675413577,234,543,10,1644
soprano,0.22,0.30310880829015546,0.9590163934426229,0.040983606557377095,0.6693363844393593,234,538,10,1649
soprano,0.2225,0.3058823529411765,0.9590163934426229,0.040983606557377095,0.6720275703618609,234,531,10,1656
soprano,0.225,0.309114927344782,0.9590163934426229,0.040983606557377095,0.6751298326601269,234,523,10,1664
soprano,0.2275,0.31283422459893045,0.9590163934426229,0.040983606557377095,0.6786542923433874,234,514,10,1673
soprano,0.23,0.3157894736842105,0.9590163934426229,0.040983606557377095,0.6814210832847991,234,507,10,1680
soprano,0.2325,0.319672131147541,0.9590163934426229,0.040983606557377095,0.6850117096018735,234,498,10,1689
soprano,0.23500000000000001,0.3236514522821577,0.9590163934426229,0.040983606557377095,0.6886403766921719,234,489,10,1698
soprano,0.23750000000000002,0.32409972299168976,0.9590163934426229,0.040983606557377095,0.6890459363957596,234,488,10,1699
soprano,0.24,0.325,0.9590163934426229,0.040983606557377095,0.6898584905660377,234,486,10,1701
soprano,0.2425,0.3277310924369748,0.9590163934426229,0.040983606557377095,0.6923076923076923,234,480,10,1707
soprano,0.245,0.33097595473833097,0.9590163934426229,0.040983606557377095,0.6951871657754011,234,473,10,1714
soprano,0.2475,0.3333333333333333,0.9590163934426229,0.040983606557377095,0.6972586412395709,234,468,10,1719
soprano,0.25,0.33620689655172414,0.9590163934426229,0.040983606557377095,0.6997607655502392,234,462,10,1725
soprano,0.2525,0.3381712626995646,0.9549180327868853,0.04508196721311475,0.6996996996996997,233,456,11,1731
soprano,0.255,0.3406432748538012,0.9549180327868853,0.04508196721311475,0.7018072289156626,233,451,11,1736
soprano,0.2575,0.34365781710914456,0.9549180327868853,0.04508196721311475,0.7043530834340992,233,445,11,1742
soprano,0.26,0.34467455621301774,0.9549180327868853,0.04508196721311475,0.7052058111380146,233,443,11,1744
soprano,0.2625,0.34776119402985073,0.9549180327868853,0.04508196721311475,0.7077764277035236,233,437,11,1750
soprano,0.265,0.35037593984962406,0.9549180327868853,0.04508196721311475,0.7099329677026204,233,432,11,1755
soprano,0.2675,0.3535660091047041,0.9549180327868853,0.04508196721311475,0.7125382262996942,233,426,11,1761
soprano,0.27,0.35736196319018404,0.9549180327868853,0.04508196721311475,0.7156019656019657,233,419,11,1768
soprano,0.2725,0.35901386748844377,0.9549180327868853,0.04508196721311475,0.7169230769230769,233,416,11,1771
soprano,0.275,0.3601236476043277,0.9549180327868853,0.04508196721311475,0.7178065311152186,233,414,11,1773
soprano,0.2775,0.36349453978159124,0.9549180327868853,0.04508196721311475,0.7204700061842919,233,408,11,1779
soprano,0.28,0.36477987421383645,0.9508196721311475,0.049180327868852514,0.7196029776674937,232,404,12,1783
soprano,0.28250000000000003,0.3653543307086614,0.9508196721311475,0.049180327868852514,0.7200496585971445,232,403,12,1784
soprano,0.28500000000000003,0.3670886075949367,0.9508196721311475,0.049180327868852514,0.7213930348258706,232,400,12,1787
soprano,0.28750000000000003,0.36942675159235666,0.9508196721311475,0.049180327868852514,0.7231920199501247,232,396,12,1791
soprano,0.29,0.3717948717948718,0.9508196721311475,0.049180327868852514,0.7250000000000001,232,392,12,1795
soprano,0.2925,0.3772357723577236,0.9508196721311475,0.049180327868852514,0.7291011942174732,232,383,12,1804
soprano,0.295,0.38095238095238093,0.9508196721311475,0.049180327868852514,0.7318611987381703,232,377,12,1810
soprano,0.2975,0.38283828382838286,0.9508196721311475,0.049180327868852514,0.7332490518331226,232,374,12,1813
soprano,0.3,0.3860232945091514,0.9508196721311475,0.049180327868852514,0.735573874445149,232,369,12,1818
soprano,0.3025,0.39057239057239057,0.9508196721311475,0.049180327868852514,0.7388535031847134,232,362,12,1825
soprano,0.305,0.39322033898305087,0.9508196721311475,0.049180327868852514,0.7407407407407408,232,358,12,1829
soprano,0.3075,0.39658119658119656,0.9508196721311475,0.049180327868852514,0.743113388853299,232,353,12,1834
soprano,0.31,0.3993115318416523,0.9508196721311475,0.049180327868852514,0.7450224791265253,232,349,12,1838
soprano,0.3125,0.40418118466898956,0.9508196721311475,0.049180327868852514,0.7483870967741937,232,342,12,1845
soprano,0.315,0.4088495575221239,0.9467213114754098,0.05327868852459017,0.7495133030499674,231,334,13,1853
soprano,0.3175,0.41323792486583183,0.9467213114754098,0.05327868852459017,0.752442996742671,231,328,13,1859
soprano,0.32,0.4177215189873418,0.9467213114754098,0.05327868852459017,0.7553956834532374,231,322,13,1865
soprano,0.3225,0.4207650273224044,0.9467213114754098,0.05327868852459017,0.7573770491803278,231,318,13,1869
soprano,0.325,0.42230347349177333,0.9467213114754098,0.05327868852459017,0.7583716349310572,231,316,13,1871
soprano,0.3275,0.42463235294117646,0.9467213114754098,0.05327868852459017,0.7598684210526315,231,313,13,1874
soprano,0.33,0.42463235294117646,0.9467213114754098,0.05327868852459017,0.7598684210526315,231,313,13,1874
soprano,0.3325,0.42857142857142855,0.9467213114754098,0.05327868852459017,0.7623762376237624,231,308,13,1879
soprano,0.335,0.43177570093457945,0.9467213114754098,0.05327868852459017,0.7643944407677036,231,304,13,1883
soprano,0.3375,0.4350282485875706,0.9467213114754098,0.05327868852459017,0.7664233576642336,231,300,13,1887
soprano,0.34,0.43833017077798864,0.9467213114754098,0.05327868852459017,0.7684630738522955,231,296,13,1891
soprano,0.3425,0.44083969465648853,0.9467213114754098,0.05327868852459017,0.7699999999999998,231,293,13,1894
soprano,0.34500000000000003,0.44508670520231214,0.9467213114754098,0.05327868852459017,0.7725752508361203,231,288,13,1899
soprano,0.34750000000000003,0.4502923976608187,0.9467213114754098,0.05327868852459017,0.7756883814640699,231,282,13,1905
soprano,0.35000000000000003,0.45294117647058824,0.9467213114754098,0.05327868852459017,0.7772543741588157,231,279,13,1908
soprano,0.3525,0.45652173913043476,0.9467213114754098,0.05327868852459017,0.7793522267206477,231,275,13,1912
soprano,0.355,0.45652173913043476,0.9467213114754098,0.05327868852459017,0.7793522267206477,231,275,13,1912
soprano,0.3575,0.4583333333333333,0.9467213114754098,0.05327868852459017,0.7804054054054054,231,273,13,1914
soprano,0.36,0.46107784431137727,0.9467213114754098,0.05327868852459017,0.7819905213270143,231,270,13,1917
soprano,0.3625,0.4657258064516129,0.9467213114754098,0.05327868852459017,0.7846467391304349,231,265,13,1922
soprano,0.365,0.4685598377281947,0.9467213114754098,0.05327868852459017,0.7862491490810074,231,262,13,1925
soprano,0.3675,0.4733606557377049,0.9467213114754098,0.05327868852459017,0.7889344262295084,231,257,13,1930
soprano,0.37,0.4781704781704782,0.9426229508196722,0.05737704918032782,0.7892930679478379,230,251,14,1936
soprano,0.3725,0.4831932773109244,0.9426229508196722,0.05737704918032782,0.7920110192837465,230,246,14,1941
soprano,0.375,0.4861995753715499,0.9385245901639344,0.061475409836065587,0.7912923289564617,229,242,15,1945
soprano,0.3775,0.49141630901287553,0.9385245901639344,0.061475409836065587,0.7940360610263524,229,237,15,1950
soprano,0.38,0.4967462039045553,0.9385245901639344,0.061475409836065587,0.7967988865692414,229,232,15,1955
soprano,0.3825,0.49673202614379086,0.9344262295081968,0.06557377049180324,0.794425087108014,228,231,16,1956
soprano,0.385,0.4989010989010989,0.930327868852459,0.069672131147541,0.793151642208246,227,228,17,1959
soprano,0.3875,0.5011037527593819,0.930327868852459,0.069672131147541,0.7942617214835549,227,226,17,1961
soprano,0.39,0.5033259423503326,0.930327868852459,0.069672131147541,0.795374912403644,227,224,17,1963
soprano,0.3925,0.5066964285714286,0.930327868852459,0.069672131147541,0.7970505617977528,227,221,17,1966
soprano,0.395,0.5112612612612613,0.930327868852459,0.069672131147541,0.7992957746478873,227,217,17,1970
soprano,0.3975,0.5124153498871332,0.930327868852459,0.069672131147541,0.7998590556730092,227,216,17,1971
soprano,0.4,0.5135746606334841,0.930327868852459,0.069672131147541,0.8004231311706629,227,215,17,1972
soprano,0.4025,0.5147392290249433,0.930327868852459,0.069672131147541,0.8009880028228652,227,214,17,1973
soprano,0.405,0.5182648401826484,0.930327868852459,0.069672131147541,0.8026874115983026,227,211,17,1976
soprano,0.40750000000000003,0.5207373271889401,0.9262295081967213,0.07377049180327866,0.801418439716312,226,208,18,1979
soprano,0.41000000000000003,0.5220417633410673,0.9221311475409836,0.07786885245901642,0.7995735607675906,225,206,19,1981
soprano,0.41250000000000003,0.5257009345794392,0.9221311475409836,0.07786885245901642,0.8012820512820512,225,203,19,1984
soprano,0.41500000000000004,0.5319148936170213,0.9221311475409836,0.07786885245901642,0.804145818441744,225,198,19,1989
soprano,0.4175,0.5369928400954654,0.9221311475409836,0.07786885245901642,0.8064516129032258,225,194,19,1993
soprano,0.42,0.5397590361445783,0.9180327868852459,0.08196721311475408,0.8051761322789359,224,191,20,1996
soprano,0.4225,0.5410628019323671,0.9180327868852459,0.08196721311475408,0.8057553956834531,224,190,20,1997
soprano,0.425,0.5452322738386308,0.9139344262295082,0.08606557377049184,0.8050541516245489,223,186,21,2001
soprano,0.4275,0.547911547911548,0.9139344262295082,0.08606557377049184,0.8062183658712944,223,184,21,2003
soprano,0.43,0.5522388059701493,0.9098360655737705,0.0901639344262295,0.8055152394775037,222,180,22,2007
soprano,0.4325,0.5606060606060606,0.9098360655737705,0.0901639344262295,0.8090379008746355,222,174,22,2013
soprano,0.435,0.5620253164556962,0.9098360655737705,0.0901639344262295,0.8096280087527352,222,173,22,2014
soprano,0.4375,0.5623409669211196,0.9057377049180327,0.09426229508196726,0.8071585098612125,221,172,23,2015
soprano,0.44,0.5637755102040817,0.9057377049180327,0.09426229508196726,0.807748538011696,221,171,23,2016
soprano,0.4425,0.5681233933161953,0.9057377049180327,0.09426229508196726,0.8095238095238095,221,168,23,2019
soprano,0.445,0.5684754521963824,0.9016393442622951,0.09836065573770492,0.8070432868672047,220,167,24,2020
soprano,0.4475,0.5699481865284974,0.9016393442622951,0.09836065573770492,0.8076358296622614,220,166,24,2021
soprano,0.45,0.5744125326370757,0.9016393442622951,0.09836065573770492,0.8094186902133921,220,163,24,2024
soprano,0.4525,0.5744125326370757,0.9016393442622951,0.09836065573770492,0.8094186902133921,220,163,24,2024
soprano,0.455,0.5759162303664922,0.9016393442622951,0.09836065573770492,0.8100147275405009,220,162,24,2025
soprano,0.4575,0.5774278215223098,0.9016393442622951,0.09836065573770492,0.8106116433308771,220,161,24,2026
soprano,0.46,0.5851063829787234,0.9016393442622951,0.09836065573770492,0.8136094674556213,220,156,24,2031
soprano,0.4625,0.5882352941176471,0.9016393442622951,0.09836065573770492,0.8148148148148149,220,154,24,2033
soprano,0.465,0.5902964959568733,0.8975409836065574,0.10245901639344257,0.8129175946547884,219,152,25,2035
soprano,0.4675,0.592391304347826,0.8934426229508197,0.10655737704918034,0.8110119047619048,218,150,26,2037
soprano,0.47000000000000003,0.6005509641873278,0.8934426229508197,0.10655737704918034,0.8140403286034353,218,145,26,2042
soprano,0.47250000000000003,0.6044568245125348,0.889344262295082,0.11065573770491799,0.8127340823970037,217,142,27,2045
soprano,0.47500000000000003,0.6061452513966481,0.889344262295082,0.11065573770491799,0.8133433283358321,217,141,27,2046
soprano,0.47750000000000004,0.6061452513966481,0.889344262295082,0.11065573770491799,0.8133433283358321,217,141,27,2046
soprano,0.48,0.6061452513966481,0.889344262295082,0.11065573770491799,0.8133433283358321,217,141,27,2046
soprano,0.4825,0.6078431372549019,0.889344262295082,0.11065573770491799,0.813953488372093,217,140,27,2047
soprano,0.485,0.6112676056338028,0.889344262295082,0.11065573770491799,0.8151765589782118,217,138,27,2049
soprano,0.4875,0.6101694915254238,0.8852459016393442,0.11475409836065575,0.81203007518797,216,138,28,2049
soprano,0.49,0.6153846153846154,0.8852459016393442,0.11475409836065575,0.8138658628485305,216,135,28,2052
soprano,0.4925,0.6206896551724138,0.8852459016393442,0.11475409836065575,0.8157099697885195,216,132,28,2055
soprano,0.495,0.6206896551724138,0.8852459016393442,0.11475409836065575,0.8157099697885195,216,132,28,2055
soprano,0.4975,0.6242774566473989,0.8852459016393442,0.11475409836065575,0.8169440242057489,216,130,28,2057
soprano,0.5,0.631578947368421,0.8852459016393442,0.11475409836065575,0.8194233687405159,216,126,28,2061
soprano,0.5025000000000001,0.6409495548961425,0.8852459016393442,0.11475409836065575,0.8225437928408225,216,121,28,2066
soprano,0.505,0.6447761194029851,0.8852459016393442,0.11475409836065575,0.8237986270022883,216,119,28,2068
soprano,0.5075000000000001,0.6447761194029851,0.8852459016393442,0.11475409836065575,0.8237986270022883,216,119,28,2068
soprano,0.51,0.6447761194029851,0.8852459016393442,0.11475409836065575,0.8237986270022883,216,119,28,2068
soprano,0.5125,0.6437125748502994,0.8811475409836066,0.11885245901639341,0.8206106870229007,215,119,29,2068
soprano,0.515,0.6437125748502994,0.8811475409836066,0.11885245901639341,0.8206106870229007,215,119,29,2068
soprano,0.5175,0.6456456456456456,0.8811475409836066,0.11885245901639341,0.8212375859434682,215,118,29,2069
soprano,0.52,0.6456456456456456,0.8811475409836066,0.11885245901639341,0.8212375859434682,215,118,29,2069
soprano,0.5225,0.649546827794562,0.8811475409836066,0.11885245901639341,0.8224942616679418,215,116,29,2071
soprano,0.525,0.649546827794562,0.8811475409836066,0.11885245901639341,0.8224942616679418,215,116,29,2071
soprano,0.5275,0.649546827794562,0.8811475409836066,0.11885245901639341,0.8224942616679418,215,116,29,2071
soprano,0.53,0.6515151515151515,0.8811475409836066,0.11885245901639341,0.8231240428790199,215,115,29,2072
soprano,0.5325,0.6574923547400612,0.8811475409836066,0.11885245901639341,0.8250191864927091,215,112,29,2075
soprano,0.535,0.6595092024539877,0.8811475409836066,0.11885245901639341,0.825652841781874,215,111,29,2076
soprano,0.5375,0.6595092024539877,0.8811475409836066,0.11885245901639341,0.825652841781874,215,111,29,2076
soprano,0.54,0.6595092024539877,0.8811475409836066,0.11885245901639341,0.825652841781874,215,111,29,2076
soprano,0.5425,0.6595092024539877,0.8811475409836066,0.11885245901639341,0.825652841781874,215,111,29,2076
soprano,0.545,0.6615384615384615,0.8811475409836066,0.11885245901639341,0.8262874711760184,215,110,29,2077
soprano,0.5475,0.6615384615384615,0.8811475409836066,0.11885245901639341,0.8262874711760184,215,110,29,2077
soprano,0.55,0.6656346749226006,0.8811475409836066,0.11885245901639341,0.8275596612779061,215,108,29,2079
soprano,0.5525,0.6656346749226006,0.8811475409836066,0.11885245901639341,0.8275596612779061,215,108,29,2079
soprano,0.555,0.6656346749226006,0.8811475409836066,0.11885245901639341,0.8275596612779061,215,108,29,2079
soprano,0.5575,0.6656346749226006,0.8811475409836066,0.11885245901639341,0.8275596612779061,215,108,29,2079
soprano,0.56,0.6656346749226006,0.8811475409836066,0.11885245901639341,0.8275596612779061,215,108,29,2079
soprano,0.5625,0.6739811912225705,0.8811475409836066,0.11885245901639341,0.8301158301158302,215,104,29,2083
soprano,0.5650000000000001,0.6739811912225705,0.8811475409836066,0.11885245901639341,0.8301158301158302,215,104,29,2083
soprano,0.5675,0.6739811912225705,0.8811475409836066,0.11885245901639341,0.8301158301158302,215,104,29,2083
soprano,0.5700000000000001,0.6761006289308176,0.8811475409836066,0.11885245901639341,0.8307573415765069,215,103,29,2084
soprano,0.5725,0.6761006289308176,0.8811475409836066,0.11885245901639341,0.8307573415765069,215,103,29,2084
soprano,0.5750000000000001,0.6782334384858044,0.8811475409836066,0.11885245901639341,0.831399845320959,215,102,29,2085
soprano,0.5775,0.6793650793650794,0.8770491803278688,0.12295081967213117,0.8288148721920993,214,101,30,2086
soprano,0.58,0.6793650793650794,0.8770491803278688,0.12295081967213117,0.8288148721920993,214,101,30,2086
soprano,0.5825,0.6793650793650794,0.8770491803278688,0.12295081967213117,0.8288148721920993,214,101,30,2086
soprano,0.585,0.6793650793650794,0.8770491803278688,0.12295081967213117,0.8288148721920993,214,101,30,2086
soprano,0.5875,0.6815286624203821,0.8770491803278688,0.12295081967213117,0.8294573643410853,214,100,30,2087
soprano,0.59,0.6815286624203821,0.8770491803278688,0.12295081967213117,0.8294573643410853,214,100,30,2087
soprano,0.5925,0.6815286624203821,0.8770491803278688,0.12295081967213117,0.8294573643410853,214,100,30,2087
soprano,0.595,0.6815286624203821,0.8770491803278688,0.12295081967213117,0.8294573643410853,214,100,30,2087
